dest_id,dest_name,dest_type,source_id,source_name,source_type,edge_type,target_id,target_name,target_type
1976521,Fruit-flavor drink,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976521,Fruit-flavor drink,Food
1976351,Stuffing,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976351,Stuffing,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976351,Stuffing,Food
1976596,Marine mussel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976596,Marine mussel,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976596,Marine mussel,Food
1972521,Gadus (Common cod),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1972521,Gadus (Common cod),Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1972521,Gadus (Common cod),Food
1976584,Akutaq,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976584,Akutaq,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976584,Akutaq,Food
1975360,Florida pompano,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1975360,Florida pompano,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1975360,Florida pompano,Food
1976955,Salad,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976955,Salad,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976955,Salad,Food
1975702,"Cow milk, pasteurized, vitamin A + D added, 2% fat",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1975702,"Cow milk, pasteurized, vitamin A + D added, 2% fat",Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1975702,"Cow milk, pasteurized, vitamin A + D added, 2% fat",Food
1970849,King mackerel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1970849,King mackerel,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1970849,King mackerel,Food
1974817,Pacific herring,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974817,Pacific herring,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974817,Pacific herring,Food
1974655,Atlantic croaker,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974655,Atlantic croaker,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974655,Atlantic croaker,Food
1972515,Crayfish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1972515,Crayfish,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1972515,Crayfish,Food
1974561,Beluga whale,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974561,Beluga whale,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974561,Beluga whale,Food
1973874,Coho salmon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973874,Coho salmon,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973874,Coho salmon,Food
1973339,Freshwater eel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973339,Freshwater eel,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973339,Freshwater eel,Food
1975201,American shad,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1975201,American shad,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1975201,American shad,Food
1976466,American butterfish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976466,American butterfish,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976466,American butterfish,Food
1973836,"Cow milk, pasteurized, vitamin A + D added, 0% fat",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973836,"Cow milk, pasteurized, vitamin A + D added, 0% fat",Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973836,"Cow milk, pasteurized, vitamin A + D added, 0% fat",Food
1976644,Cold cut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976644,Cold cut,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976644,Cold cut,Food
2210572,Alaska pollock,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
2210572,Alaska pollock,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,2210572,Alaska pollock,Food
2210573,Rice,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
2210573,Rice,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,2210573,Rice,Food
1976558,Spread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976558,Spread,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976558,Spread,Food
1973532,"Cow milk, pasteurized, vitamin D added, 3.25% fat",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973532,"Cow milk, pasteurized, vitamin D added, 3.25% fat",Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973532,"Cow milk, pasteurized, vitamin D added, 3.25% fat",Food
1976987,Pate,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976987,Pate,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976987,Pate,Food
1973846,Abalone,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973846,Abalone,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973846,Abalone,Food
2210759,Spanish mackerel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
2210759,Spanish mackerel,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,2210759,Spanish mackerel,Food
2164732,Butterfat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
2164732,Butterfat,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,2164732,Butterfat,Food
1972107,Shark,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1972107,Shark,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1972107,Shark,Food
1976470,Other fruit product,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976470,Other fruit product,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976470,Other fruit product,Food
1976892,Mustard,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976892,Mustard,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976892,Mustard,Food
1976444,Egg roll,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976444,Egg roll,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976444,Egg roll,Food
1976089,Whelk,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976089,Whelk,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976089,Whelk,Food
1976402,Roe,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976402,Roe,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976402,Roe,Food
1976614,Meatloaf,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976614,Meatloaf,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976614,Meatloaf,Food
1973091,Common ling,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1973091,Common ling,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1973091,Common ling,Food
1976624,Baby food,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976624,Baby food,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976624,Baby food,Food
1970914,Hamburger,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1970914,Hamburger,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1970914,Hamburger,Food
1975101,Flatfish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1975101,Flatfish,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1975101,Flatfish,Food
1976349,Oat bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976349,Oat bread,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976349,Oat bread,Food
1974769,Lingcod,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974769,Lingcod,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974769,Lingcod,Food
1975929,Chinook salmon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1975929,Chinook salmon,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1975929,Chinook salmon,Food
1974209,Nachos,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974209,Nachos,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974209,Nachos,Food
1976311,Condensed milk,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976311,Condensed milk,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976311,Condensed milk,Food
1976335,Miso,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1976335,Miso,Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1976335,Miso,Food
1974413,"Columbidae (Dove, Pigeon)",Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,1373875,Cyanocobalamin,Compound
1974413,"Columbidae (Dove, Pigeon)",Food,1373875,Cyanocobalamin,Compound,CONTAINS_FcC,1974413,"Columbidae (Dove, Pigeon)",Food
1976308,Leek,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976308,Leek,Food,221882,Serine,Compound,CONTAINS_FcC,1976308,Leek,Food
1972978,Romaine lettuce,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972978,Romaine lettuce,Food,221882,Serine,Compound,CONTAINS_FcC,1972978,Romaine lettuce,Food
1976756,Triticale,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976756,Triticale,Food,221882,Serine,Compound,CONTAINS_FcC,1976756,Triticale,Food
1976415,Ketchup,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976415,Ketchup,Food,221882,Serine,Compound,CONTAINS_FcC,1976415,Ketchup,Food
1976680,Purple laver,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976680,Purple laver,Food,221882,Serine,Compound,CONTAINS_FcC,1976680,Purple laver,Food
1976170,Marshmallow,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976170,Marshmallow,Food,221882,Serine,Compound,CONTAINS_FcC,1976170,Marshmallow,Food
1976342,Edible shell,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976342,Edible shell,Food,221882,Serine,Compound,CONTAINS_FcC,1976342,Edible shell,Food
1976818,Gelatin dessert,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976818,Gelatin dessert,Food,221882,Serine,Compound,CONTAINS_FcC,1976818,Gelatin dessert,Food
1976524,Heart of palm,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976524,Heart of palm,Food,221882,Serine,Compound,CONTAINS_FcC,1976524,Heart of palm,Food
1976784,Crisp bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976784,Crisp bread,Food,221882,Serine,Compound,CONTAINS_FcC,1976784,Crisp bread,Food
1976816,Sunburst squash (pattypan squash),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976816,Sunburst squash (pattypan squash),Food,221882,Serine,Compound,CONTAINS_FcC,1976816,Sunburst squash (pattypan squash),Food
1976495,Potato puffs,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976495,Potato puffs,Food,221882,Serine,Compound,CONTAINS_FcC,1976495,Potato puffs,Food
1976650,Raisin bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976650,Raisin bread,Food,221882,Serine,Compound,CONTAINS_FcC,1976650,Raisin bread,Food
1976343,Arepa,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976343,Arepa,Food,221882,Serine,Compound,CONTAINS_FcC,1976343,Arepa,Food
1976616,Fruit preserve,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976616,Fruit preserve,Food,221882,Serine,Compound,CONTAINS_FcC,1976616,Fruit preserve,Food
1971543,Phyllo dough,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971543,Phyllo dough,Food,221882,Serine,Compound,CONTAINS_FcC,1971543,Phyllo dough,Food
1976462,White cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976462,White cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1976462,White cabbage,Food
1976871,Mixed nuts,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976871,Mixed nuts,Food,221882,Serine,Compound,CONTAINS_FcC,1976871,Mixed nuts,Food
1976502,Pita bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976502,Pita bread,Food,221882,Serine,Compound,CONTAINS_FcC,1976502,Pita bread,Food
1976986,Soy sauce,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976986,Soy sauce,Food,221882,Serine,Compound,CONTAINS_FcC,1976986,Soy sauce,Food
1971633,Green zucchini,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971633,Green zucchini,Food,221882,Serine,Compound,CONTAINS_FcC,1971633,Green zucchini,Food
1976823,Tallow,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976823,Tallow,Food,221882,Serine,Compound,CONTAINS_FcC,1976823,Tallow,Food
1976540,Hummus,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976540,Hummus,Food,221882,Serine,Compound,CONTAINS_FcC,1976540,Hummus,Food
1976801,Bulgur,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976801,Bulgur,Food,221882,Serine,Compound,CONTAINS_FcC,1976801,Bulgur,Food
1976352,Rice bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976352,Rice bread,Food,221882,Serine,Compound,CONTAINS_FcC,1976352,Rice bread,Food
1976404,Succotash,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976404,Succotash,Food,221882,Serine,Compound,CONTAINS_FcC,1976404,Succotash,Food
1976938,Trail mix,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976938,Trail mix,Food,221882,Serine,Compound,CONTAINS_FcC,1976938,Trail mix,Food
1976547,Casein,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976547,Casein,Food,221882,Serine,Compound,CONTAINS_FcC,1976547,Casein,Food
1976826,Gelatin,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976826,Gelatin,Food,221882,Serine,Compound,CONTAINS_FcC,1976826,Gelatin,Food
1976888,Other vegetable product,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976888,Other vegetable product,Food,221882,Serine,Compound,CONTAINS_FcC,1976888,Other vegetable product,Food
1975974,Tortilla,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975974,Tortilla,Food,221882,Serine,Compound,CONTAINS_FcC,1975974,Tortilla,Food
1976992,Milk substitute,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976992,Milk substitute,Food,221882,Serine,Compound,CONTAINS_FcC,1976992,Milk substitute,Food
1976490,Couscous,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976490,Couscous,Food,221882,Serine,Compound,CONTAINS_FcC,1976490,Couscous,Food
1976902,Tapioca pearl,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976902,Tapioca pearl,Food,221882,Serine,Compound,CONTAINS_FcC,1976902,Tapioca pearl,Food
1976378,Potato gratin,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976378,Potato gratin,Food,221882,Serine,Compound,CONTAINS_FcC,1976378,Potato gratin,Food
1976654,Red beetroot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976654,Red beetroot,Food,221882,Serine,Compound,CONTAINS_FcC,1976654,Red beetroot,Food
1971521,Yellow zucchini,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971521,Yellow zucchini,Food,221882,Serine,Compound,CONTAINS_FcC,1971521,Yellow zucchini,Food
1972940,Falafel,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972940,Falafel,Food,221882,Serine,Compound,CONTAINS_FcC,1972940,Falafel,Food
1976766,Semolina,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976766,Semolina,Food,221882,Serine,Compound,CONTAINS_FcC,1976766,Semolina,Food
1976631,Relish,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976631,Relish,Food,221882,Serine,Compound,CONTAINS_FcC,1976631,Relish,Food
1976039,Natto,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976039,Natto,Food,221882,Serine,Compound,CONTAINS_FcC,1976039,Natto,Food
1976990,Multigrain bread,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976990,Multigrain bread,Food,221882,Serine,Compound,CONTAINS_FcC,1976990,Multigrain bread,Food
1976842,Kale,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976842,Kale,Food,221882,Serine,Compound,CONTAINS_FcC,1976842,Kale,Food
1976982,Honey,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976982,Honey,Food,221882,Serine,Compound,CONTAINS_FcC,1976982,Honey,Food
1976360,Marzipan,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976360,Marzipan,Food,221882,Serine,Compound,CONTAINS_FcC,1976360,Marzipan,Food
1976926,Pie filling,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976926,Pie filling,Food,221882,Serine,Compound,CONTAINS_FcC,1976926,Pie filling,Food
1973164,Sesame,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973164,Sesame,Food,221882,Serine,Compound,CONTAINS_FcC,1973164,Sesame,Food
1971406,Napa cabbage,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971406,Napa cabbage,Food,221882,Serine,Compound,CONTAINS_FcC,1971406,Napa cabbage,Food
1971322,Sweet basil,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971322,Sweet basil,Food,221882,Serine,Compound,CONTAINS_FcC,1971322,Sweet basil,Food
1973875,Sorghum,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973875,Sorghum,Food,221882,Serine,Compound,CONTAINS_FcC,1973875,Sorghum,Food
1976116,Watermelon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976116,Watermelon,Food,221882,Serine,Compound,CONTAINS_FcC,1976116,Watermelon,Food
1974962,Mango,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974962,Mango,Food,221882,Serine,Compound,CONTAINS_FcC,1974962,Mango,Food
2210755,Pili nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210755,Pili nut,Food,221882,Serine,Compound,CONTAINS_FcC,2210755,Pili nut,Food
1972990,Jerusalem artichoke,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972990,Jerusalem artichoke,Food,221882,Serine,Compound,CONTAINS_FcC,1972990,Jerusalem artichoke,Food
1973599,Lettuce,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973599,Lettuce,Food,221882,Serine,Compound,CONTAINS_FcC,1973599,Lettuce,Food
1975627,Celeriac,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975627,Celeriac,Food,221882,Serine,Compound,CONTAINS_FcC,1975627,Celeriac,Food
1974737,Millet,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974737,Millet,Food,221882,Serine,Compound,CONTAINS_FcC,1974737,Millet,Food
1975876,Sunflower,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975876,Sunflower,Food,221882,Serine,Compound,CONTAINS_FcC,1975876,Sunflower,Food
1975611,Welsh onion,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975611,Welsh onion,Food,221882,Serine,Compound,CONTAINS_FcC,1975611,Welsh onion,Food
1974880,Watercress,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974880,Watercress,Food,221882,Serine,Compound,CONTAINS_FcC,1974880,Watercress,Food
1972216,Common grape,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972216,Common grape,Food,221882,Serine,Compound,CONTAINS_FcC,1972216,Common grape,Food
1973125,Spinach,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973125,Spinach,Food,221882,Serine,Compound,CONTAINS_FcC,1973125,Spinach,Food
1974430,Sapodilla,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974430,Sapodilla,Food,221882,Serine,Compound,CONTAINS_FcC,1974430,Sapodilla,Food
1972447,Corn salad,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972447,Corn salad,Food,221882,Serine,Compound,CONTAINS_FcC,1972447,Corn salad,Food
1971576,Date,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971576,Date,Food,221882,Serine,Compound,CONTAINS_FcC,1971576,Date,Food
1972982,Corn,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972982,Corn,Food,221882,Serine,Compound,CONTAINS_FcC,1972982,Corn,Food
1976254,Pineapple,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976254,Pineapple,Food,221882,Serine,Compound,CONTAINS_FcC,1976254,Pineapple,Food
1976037,Japanese chestnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976037,Japanese chestnut,Food,221882,Serine,Compound,CONTAINS_FcC,1976037,Japanese chestnut,Food
1973699,Highbush blueberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973699,Highbush blueberry,Food,221882,Serine,Compound,CONTAINS_FcC,1973699,Highbush blueberry,Food
1972464,Hard wheat,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972464,Hard wheat,Food,221882,Serine,Compound,CONTAINS_FcC,1972464,Hard wheat,Food
1974322,Strawberry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974322,Strawberry,Food,221882,Serine,Compound,CONTAINS_FcC,1974322,Strawberry,Food
1975710,Poppy,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975710,Poppy,Food,221882,Serine,Compound,CONTAINS_FcC,1975710,Poppy,Food
1972712,Red bell pepper,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972712,Red bell pepper,Food,221882,Serine,Compound,CONTAINS_FcC,1972712,Red bell pepper,Food
1974364,Black walnut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1974364,Black walnut,Food,221882,Serine,Compound,CONTAINS_FcC,1974364,Black walnut,Food
2210562,Hyacinth bean,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210562,Hyacinth bean,Food,221882,Serine,Compound,CONTAINS_FcC,2210562,Hyacinth bean,Food
1976849,Chives,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976849,Chives,Food,221882,Serine,Compound,CONTAINS_FcC,1976849,Chives,Food
1971979,Breadfruit,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1971979,Breadfruit,Food,221882,Serine,Compound,CONTAINS_FcC,1971979,Breadfruit,Food
1973753,Sweet potato,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1973753,Sweet potato,Food,221882,Serine,Compound,CONTAINS_FcC,1973753,Sweet potato,Food
1976976,Pine nut,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976976,Pine nut,Food,221882,Serine,Compound,CONTAINS_FcC,1976976,Pine nut,Food
1972778,Shallot,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972778,Shallot,Food,221882,Serine,Compound,CONTAINS_FcC,1972778,Shallot,Food
1972222,Japanese pumpkin,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1972222,Japanese pumpkin,Food,221882,Serine,Compound,CONTAINS_FcC,1972222,Japanese pumpkin,Food
1975436,Cauliflower,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975436,Cauliflower,Food,221882,Serine,Compound,CONTAINS_FcC,1975436,Cauliflower,Food
1975892,Garden tomato (var.),Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1975892,Garden tomato (var.),Food,221882,Serine,Compound,CONTAINS_FcC,1975892,Garden tomato (var.),Food
1976795,Nanking cherry,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976795,Nanking cherry,Food,221882,Serine,Compound,CONTAINS_FcC,1976795,Nanking cherry,Food
2210744,Japanese persimmon,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
2210744,Japanese persimmon,Food,221882,Serine,Compound,CONTAINS_FcC,2210744,Japanese persimmon,Food
1976361,Cassava,Food,2171544,Alzheimer's disease,Disease,TREATS_CtD,221882,Serine,Compound
1976361,Cassava,Food,221882,Serine,Compound,CONTAINS_FcC,1976361,Cassava,Food
